Isotropic, class F                      
 
 
B    1000
   102.5    42.5    12.5     1.0
   102.5    62.5    17.5     1.0
   102.5    82.5    22.5     1.0
   102.5    27.5    32.5     1.0
   102.5    52.5    37.5     1.0
   102.5    72.5    42.5     1.0
   102.5     7.5    52.5     1.0
   102.5    47.5    57.5     1.0
   102.5    67.5    62.5     1.0
   102.5    82.5    67.5     1.0
   102.5    37.5    77.5     1.0
   102.5    57.5    82.5     1.0
   102.5    77.5    87.5     1.0
   107.5    22.5     7.5     1.0
   107.5    52.5    12.5     1.0
   107.5    72.5    17.5     1.0
   107.5    87.5    22.5     1.0
   107.5    42.5    32.5     1.0
   107.5    62.5    37.5     1.0
   107.5    82.5    42.5     1.0
   107.5    32.5    52.5     1.0
   107.5    57.5    57.5     1.0
   107.5    77.5    62.5     1.0
   107.5    17.5    72.5     1.0
   107.5    47.5    77.5     1.0
   107.5    67.5    82.5     1.0
   107.5    87.5    87.5     1.0
   112.5    37.5     7.5     1.0
   112.5    62.5    12.5     1.0
   112.5    77.5    17.5     1.0
   112.5    27.5    27.5     1.0
   112.5    52.5    32.5     1.0
   112.5    72.5    37.5     1.0
   112.5     7.5    47.5     1.0
   112.5    47.5    52.5     1.0
   112.5    67.5    57.5     1.0
   112.5    82.5    62.5     1.0
   112.5    37.5    72.5     1.0
   112.5    57.5    77.5     1.0
   112.5    77.5    82.5     1.0
   117.5    22.5     2.5     1.0
   117.5    52.5     7.5     1.0
   117.5    72.5    12.5     1.0
   117.5    87.5    17.5     1.0
   117.5    42.5    27.5     1.0
   117.5    62.5    32.5     1.0
   117.5    82.5    37.5     1.0
   117.5    32.5    47.5     1.0
   117.5    57.5    52.5     1.0
   117.5    77.5    57.5     1.0
   117.5    17.5    67.5     1.0
   117.5    47.5    72.5     1.0
   117.5    67.5    77.5     1.0
   117.5    87.5    82.5     1.0
   122.5    37.5     2.5     1.0
   122.5    62.5     7.5     1.0
   122.5    77.5    12.5     1.0
   122.5    27.5    22.5     1.0
   122.5    52.5    27.5     1.0
   122.5    72.5    32.5     1.0
   122.5     2.5    42.5     1.0
   122.5    47.5    47.5     1.0
   122.5    67.5    52.5     1.0
   122.5    82.5    57.5     1.0
   122.5    37.5    67.5     1.0
   122.5    57.5    72.5     1.0
   122.5    77.5    77.5     1.0
   122.5    22.5    87.5     1.0
   127.5    52.5     2.5     1.0
   127.5    72.5     7.5     1.0
   127.5    87.5    12.5     1.0
   127.5    42.5    22.5     1.0
   127.5    62.5    27.5     1.0
   127.5    82.5    32.5     1.0
   127.5    32.5    42.5     1.0
   127.5    57.5    47.5     1.0
   127.5    72.5    52.5     1.0
   127.5    12.5    62.5     1.0
   127.5    47.5    67.5     1.0
   127.5    67.5    72.5     1.0
   127.5    87.5    77.5     1.0
   127.5    37.5    87.5     1.0
   132.5    62.5     2.5     1.0
   132.5    77.5     7.5     1.0
   132.5    27.5    17.5     1.0
   132.5    52.5    22.5     1.0
   132.5    72.5    27.5     1.0
   132.5    87.5    32.5     1.0
   132.5    42.5    42.5     1.0
   132.5    67.5    47.5     1.0
   132.5    82.5    52.5     1.0
   132.5    32.5    62.5     1.0
   132.5    57.5    67.5     1.0
   132.5    77.5    72.5     1.0
   132.5    22.5    82.5     1.0
   132.5    52.5    87.5     1.0
   137.5    72.5     2.5     1.0
   137.5    87.5     7.5     1.0
   137.5    42.5    17.5     1.0
   137.5    62.5    22.5     1.0
   137.5    82.5    27.5     1.0
   137.5    32.5    37.5     1.0
   137.5    57.5    42.5     1.0
   137.5    72.5    47.5     1.0
   137.5    12.5    57.5     1.0
   137.5    47.5    62.5     1.0
   137.5    67.5    67.5     1.0
   137.5    87.5    72.5     1.0
   137.5    37.5    82.5     1.0
   137.5    62.5    87.5     1.0
   142.5    77.5     2.5     1.0
   142.5    27.5    12.5     1.0
   142.5    52.5    17.5     1.0
   142.5    72.5    22.5     1.0
   142.5    87.5    27.5     1.0
   142.5    42.5    37.5     1.0
   142.5    67.5    42.5     1.0
   142.5    82.5    47.5     1.0
   142.5    32.5    57.5     1.0
   142.5    57.5    62.5     1.0
   142.5    77.5    67.5     1.0
   142.5    17.5    77.5     1.0
   142.5    47.5    82.5     1.0
   142.5    67.5    87.5     1.0
   147.5    87.5     2.5     1.0
   147.5    42.5    12.5     1.0
   147.5    62.5    17.5     1.0
   147.5    82.5    22.5     1.0
   147.5    27.5    32.5     1.0
   147.5    57.5    37.5     1.0
   147.5    72.5    42.5     1.0
   147.5    12.5    52.5     1.0
   147.5    47.5    57.5     1.0
   147.5    67.5    62.5     1.0
   147.5    82.5    67.5     1.0
   147.5    37.5    77.5     1.0
   147.5    57.5    82.5     1.0
   147.5    77.5    87.5     1.0
   152.5    22.5     7.5     1.0
   152.5    52.5    12.5     1.0
   152.5    72.5    17.5     1.0
   152.5    87.5    22.5     1.0
   152.5    42.5    32.5     1.0
   152.5    62.5    37.5     1.0
   152.5    82.5    42.5     1.0
   152.5    32.5    52.5     1.0
   152.5    57.5    57.5     1.0
   152.5    77.5    62.5     1.0
   152.5    17.5    72.5     1.0
   152.5    47.5    77.5     1.0
   152.5    67.5    82.5     1.0
   152.5    87.5    87.5     1.0
   157.5    42.5     7.5     1.0
   157.5    62.5    12.5     1.0
   157.5    82.5    17.5     1.0
   157.5    27.5    27.5     1.0
   157.5    52.5    32.5     1.0
   157.5    72.5    37.5     1.0
   157.5     7.5    47.5     1.0
   157.5    47.5    52.5     1.0
   157.5    67.5    57.5     1.0
   157.5    82.5    62.5     1.0
   157.5    37.5    72.5     1.0
   157.5    57.5    77.5     1.0
   157.5    77.5    82.5     1.0
   162.5    22.5     2.5     1.0
   162.5    52.5     7.5     1.0
   162.5    72.5    12.5     1.0
   162.5    87.5    17.5     1.0
   162.5    42.5    27.5     1.0
   162.5    62.5    32.5     1.0
   162.5    82.5    37.5     1.0
   162.5    32.5    47.5     1.0
   162.5    57.5    52.5     1.0
   162.5    77.5    57.5     1.0
   162.5    17.5    67.5     1.0
   162.5    47.5    72.5     1.0
   162.5    67.5    77.5     1.0
   162.5    87.5    82.5     1.0
   167.5    37.5     2.5     1.0
   167.5    62.5     7.5     1.0
   167.5    77.5    12.5     1.0
   167.5    27.5    22.5     1.0
   167.5    52.5    27.5     1.0
   167.5    72.5    32.5     1.0
   167.5     7.5    42.5     1.0
   167.5    47.5    47.5     1.0
   167.5    67.5    52.5     1.0
   167.5    82.5    57.5     1.0
   167.5    37.5    67.5     1.0
   167.5    57.5    72.5     1.0
   167.5    77.5    77.5     1.0
   167.5    22.5    87.5     1.0
   172.5    52.5     2.5     1.0
   172.5    72.5     7.5     1.0
   172.5    87.5    12.5     1.0
   172.5    42.5    22.5     1.0
   172.5    62.5    27.5     1.0
   172.5    82.5    32.5     1.0
   172.5    32.5    42.5     1.0
